Datetime,Value,PM2.5,PM10,NO2,SO2,CO,O3
2023-03-03 08:00:00,79.0,46.97181152417688,61.049567576490205,45.43309642444157,14.233222055890042,1.4507420845723784,64.36652420307136
2023-03-03 09:00:00,87.0,41.50046813004265,73.42339741964142,62.61865513852263,13.622147051212657,1.7052157312581273,84.50974222072642
2023-03-03 10:00:00,75.0,23.721680227650086,74.33854255698492,61.8457858108642,12.06277396289508,1.5593169170392844,98.22626344674882
2023-03-03 11:00:00,71.0,45.98093105757826,75.24574242612684,48.049381693657004,10.527546913419169,0.8912320338811289,75.87781178881283
2023-03-03 12:00:00,67.0,24.361458865151157,57.64459156467146,53.63137343091672,14.890901484617006,1.089383994280727,87.72979292133977
2023-03-03 13:00:00,68.0,22.809096324839626,65.59325276102129,51.82586044528274,18.658209539408887,1.6127052048798025,92.13132534312419
2023-03-03 14:00:00,67.0,43.78025319525393,62.38304192878073,32.784861362211075,18.560994535424886,1.1953665977510726,51.82345240385592
2023-03-03 15:00:00,71.0,24.288698097627172,57.01891527955783,53.2925475833983,14.45096426836276,1.6530564609673992,58.965187001538446
2023-03-03 16:00:00,291.0,177.8300518565938,280.76583354336674,264.95782800024926,104.70778541350856,6.246180557479059,270.23786710860145
2023-03-03 17:00:00,310.0,416.47624396586025,543.9472488398308,483.3776545804353,182.41448281303295,19.725225232000337,386.4278711230216
2023-03-03 18:00:00,42.0,7.475095226407511,25.51029530252132,17.801075431059587,2.9382789454778173,0.5099339549646468,19.386322801667717
2023-03-03 19:00:00,52.0,45.75763935873309,66.48765226836221,60.178965658929,11.148143933321258,1.268965305138906,51.55448908625615
2023-03-03 20:00:00,59.0,30.518256527825727,79.04947063051414,41.26244879062524,12.757087648402967,1.8278681976692241,78.65460475564393
2023-03-03 21:00:00,52.0,37.42219013032108,78.72954770070088,39.45941364528701,12.540992404694476,1.9319660551129254,56.278254770425804
2023-03-03 22:00:00,58.0,23.494140406061092,78.04203487005839,64.90776404125452,16.853093673819735,1.1487098085593352,92.39955671742138
2023-03-03 23:00:00,72.0,36.273150507317624,43.920780230156254,53.87513507810642,12.217070254094986,0.6874460892953033,54.04682294471625
2023-03-04 00:00:00,65.0,21.022103994237536,60.70127927872271,49.45694672740789,16.91949989440873,0.702969651355709,79.15863537813013
2023-03-04 01:00:00,359.0,369.33349711370494,306.061317529074,333.37310747491,131.44415873370778,16.997338009239932,393.43647521459457
2023-03-04 02:00:00,39.0,8.019542521235834,32.00564311080085,21.000098284941377,2.727954128269393,0.21764678948593996,12.072178431494853
2023-03-04 03:00:00,37.0,16.891743009907433,35.01957174499843,15.05404184729722,4.414947228741359,0.13241000253246743,22.19974358769997
2023-03-04 04:00:00,38.0,8.737294041667457,21.088296007556004,12.69218873974146,5.899132180255648,0.11344534978321635,37.56183022396037
2023-03-04 05:00:00,38.0,13.022178537873339,21.64792391255618,13.957320668274871,9.443124242546393,0.5641882194203595,45.386640528643134
2023-03-04 06:00:00,36.0,13.134698011580904,35.139506302783246,9.41985068853419,9.43164576510106,0.6258230398193856,10.278637280967065
2023-03-04 07:00:00,38.0,13.873503738639355,39.467182648671624,16.622800507618365,9.92530633204921,0.8812593056231947,10.316647781999206
2023-03-04 08:00:00,36.0,9.517184058419023,38.412241468036555,15.58663595379066,5.013024105739636,0.22235586716996297,27.74276454409363
2023-03-04 09:00:00,86.0,36.055381988139374,50.741352690954706,50.459715258871285,12.36884305323888,0.9493147802340554,65.71463029652443
2023-03-04 10:00:00,77.0,40.220615289296134,57.996168957978554,49.25468068375995,13.799447970982667,1.2724484933624027,63.592669929454104
2023-03-04 11:00:00,57.0,48.49231115793015,79.1080083416129,52.9513445936995,19.974521614794824,0.8881119152997119,82.05492552615824
2023-03-04 12:00:00,56.0,21.21992881202712,67.10672727180126,41.287480665018215,18.35266989863822,0.5013831277999163,75.4008116523891
2023-03-04 13:00:00,53.0,36.07294286030641,75.23000153337692,52.675167671128996,11.347658747235567,1.24220017689967,90.5664106781114
2023-03-04 14:00:00,48.0,9.639798801363426,35.63067740465533,16.588255431072792,3.4913937406578803,0.2308458853186374,14.789480593070996
2023-03-04 15:00:00,55.0,23.05929521869142,55.71977521297717,33.78038660030948,10.437982882869495,1.7684101068268885,70.78721455198784
2023-03-04 16:00:00,57.0,49.16020446854377,50.31784294193774,30.525744096171216,15.996792647105405,0.6045066766172476,74.57548207333372
2023-03-04 17:00:00,38.0,6.495778102112206,25.84313199166023,13.157922107901447,9.438070254415821,0.5989219948445156,37.77014961098126
2023-03-04 18:00:00,36.0,6.0648997138977165,34.0870042243972,16.897978103403013,7.228285295531091,0.3681524788978007,47.156842419557506
2023-03-04 19:00:00,39.0,11.353500548036516,14.474265504225468,22.591836585922888,7.259275272663675,0.9933174783672675,45.87519754936946
2023-03-04 20:00:00,41.0,7.805752898372713,17.320504493440637,8.084334499345776,7.641146034112543,0.39209863285596447,47.753597045288245
2023-03-04 21:00:00,63.0,30.03293210096849,54.62771349527445,36.02213963465155,12.556439762217362,0.5391768869478302,92.8776781809159
2023-03-04 22:00:00,90.0,38.64017650322877,47.07884662487523,58.63446250346552,12.905477928381183,1.2877738558005922,64.36480570772876
2023-03-04 23:00:00,72.0,35.88460458144122,66.50197114810683,68.21742728862381,18.64409002992328,1.8126037100769519,61.51960127500048
2023-03-05 00:00:00,86.0,30.78336525829685,78.75851161536897,66.47829978633095,15.53584994899521,1.9115448999331655,58.606036228785534
2023-03-05 01:00:00,81.0,32.88799949818899,72.84063836064911,45.93152026509271,15.885311806090607,1.1499703112351831,84.65376001244817
2023-03-05 02:00:00,58.0,25.977317342089915,59.67677760815812,51.231340429997026,11.415200991637295,1.0104151187973636,71.00489184932097
2023-03-05 03:00:00,45.0,11.459912519926252,31.38324079765199,15.186088048580592,9.306973595913153,0.3439140054034032,20.655033416357877
2023-03-05 04:00:00,66.0,25.29576637396153,64.54480539670253,64.46378307068255,11.083857729461197,1.1432040515588393,69.68437642463162
2023-03-05 05:00:00,77.0,44.78699646767076,74.02523499912192,48.3280956124411,19.039509700960767,1.2734163118001218,55.721901470566806
2023-03-05 06:00:00,71.0,20.907268892677287,63.02501588391995,67.75650185684046,12.1317829342448,1.1181524609761886,91.45987972154879
2023-03-05 07:00:00,61.0,48.83944480065004,77.04969244698616,48.89301459811179,11.857144595063442,0.922095960950994,97.17781340486391
2023-03-05 08:00:00,46.0,14.745346415505017,26.36271829847582,29.309263754375696,3.5451175146078766,0.9590268683329142,28.09903802103628
2023-03-05 09:00:00,66.0,40.53240481756717,77.79808910888752,66.16958454965388,19.38101885961251,0.7222165145693766,81.8591921973288
2023-03-05 10:00:00,63.0,33.563706006975195,42.30518104815792,49.77079069945863,13.562735290964993,1.2440737568188658,89.8693901431506
2023-03-05 11:00:00,67.0,35.32112755426058,42.566941670040485,44.20387460826949,13.23258443617448,1.0719746198153342,94.64119876264931
2023-03-05 12:00:00,69.0,38.23682833375031,61.86390917579547,41.470280508268594,11.119353198836476,1.3498516283662363,70.04266172363872
2023-03-05 13:00:00,61.0,23.087922167092668,54.68152058085975,43.384196132853795,17.06823345311351,1.1130945282303775,54.51515343009658
2023-03-05 14:00:00,52.0,43.81176682747456,67.46573335038698,62.14682585251956,19.22028010183824,1.185196820286452,79.13278439788927
2023-03-05 15:00:00,49.0,10.697893367152785,10.78998455854779,6.513286554463264,9.434207454673668,0.9991016925511896,46.2064323030209
2023-03-05 16:00:00,46.0,10.913624455355386,31.34682449566695,5.279336151469359,7.935839303969616,0.7332128783148304,45.64933428666284
2023-03-05 17:00:00,50.0,8.983292857523935,37.602411732138606,14.417681578950418,2.3111261342337865,0.9070409177692307,32.72722383203255
2023-03-05 18:00:00,41.0,13.910858893304104,29.729608199396793,7.230298868289765,2.60569008504806,0.6937140146952547,20.51511742650247
2023-03-05 19:00:00,37.0,16.53949200797142,26.19812193831538,12.398165316850703,5.7929382920128045,0.6259211942339613,48.99140461700852
2023-03-05 20:00:00,38.0,9.741248856328966,20.633954215554482,10.547259349296148,2.6282183823512524,0.6687709913590066,40.22180994367935
2023-03-05 21:00:00,40.0,17.123421720755672,12.47083798939369,5.618610689430171,3.3853607018230436,0.20741241079980643,20.82117770093893
2023-03-05 22:00:00,48.0,12.337654393395477,23.462349609279645,21.278478089050314,6.935206749785609,0.8127754060918414,18.480044043691652
2023-03-05 23:00:00,52.0,29.454457100371314,44.78254862733393,67.56468459025629,18.28052548007804,1.6632525044860975,76.80486610654441
2023-03-06 00:00:00,56.0,23.081414229225597,42.839413984462894,52.4020848647397,18.00920804936885,0.8730896694585889,68.18608620564045
2023-03-06 01:00:00,416.0,427.2634216973148,431.9556156395153,380.80702920458816,135.16798037045672,19.89357139276085,375.86167950070944
2023-03-06 02:00:00,500.0,425.2055756200367,513.7233719216662,447.9950050655099,145.20882098763133,11.990953695241178,302.85246579759206
2023-03-06 03:00:00,37.0,16.730714543828235,18.063117100554784,24.12407925997707,3.71675416879353,0.6410141879745261,28.54458719113326
2023-03-06 04:00:00,38.0,16.142029427362623,10.503786733184281,28.37127377544599,4.825119740616512,0.4605363885277879,12.318499523004425
2023-03-06 05:00:00,74.0,34.621643302396635,61.661643107990216,32.213234924936756,17.88478114989637,1.3389126484671798,89.96108039779942
2023-03-06 06:00:00,76.0,36.457164467559096,47.10965652645842,68.71350560983423,16.042897003748074,1.7344898166083798,81.7660982941526
2023-03-06 07:00:00,81.0,48.364671004699694,53.79522548636582,62.90264759974149,10.640275452480484,1.7630673280856297,91.29771110997872
2023-03-06 08:00:00,87.0,20.750874582690816,60.15685011081334,35.84920806415039,13.221960312703569,1.7920424164211912,74.45259115990103
2023-03-06 09:00:00,90.0,29.914300780034544,49.748220896027156,50.851880903953415,12.218825455226048,1.0474285481718748,76.95439312974314
2023-03-06 10:00:00,57.0,44.64880292526641,45.67287168780346,61.484891639536755,11.274985859274471,1.0279712070058578,95.93183745298904
2023-03-06 11:00:00,52.0,44.24464443301001,56.34937449172135,67.9229321656329,19.160264802852783,1.1992346057945162,79.54802561858965
2023-03-06 12:00:00,40.0,7.601382813461195,29.212745272029146,12.750412481653761,9.576023552587655,0.8058146473311814,24.197810044816592
2023-03-06 13:00:00,55.0,21.301790168779377,55.36685235035192,61.47571491571362,16.669040048348208,1.4264777389844685,67.6822073571453
2023-03-06 14:00:00,57.0,37.7040587363383,69.56528702406227,53.744607215410156,17.710031344581587,1.6624161018153651,95.31221027808444
2023-03-06 15:00:00,62.0,35.73450435288857,74.51068545014144,65.47398552513471,18.972228334195197,1.9606821992898094,65.97746736650886
2023-03-06 16:00:00,48.0,14.957732168911173,31.282609848181266,25.032386690111295,6.3843316593161505,0.8845417920549139,27.36774526399945
2023-03-06 17:00:00,41.0,5.378711561661892,11.980297012923021,7.308187651823879,6.963055953629451,0.11871558788452767,28.86593701373215
2023-03-06 18:00:00,38.0,17.84571902614443,30.176558334237498,18.025085527511294,7.402567720367194,0.9259692287431445,14.295143197820327
2023-03-06 19:00:00,37.0,5.2525605603842065,29.794492208679074,7.9294322573988065,6.1491411103847335,0.45253066113943985,33.9286035392256
2023-03-06 20:00:00,38.0,7.479225197304937,25.952041949704416,12.377641847816474,2.1359185059551242,0.23649057367641377,25.675399207890266
2023-03-06 21:00:00,38.0,19.120660108783994,23.89884421392256,15.547732715541441,8.509288714639666,0.15916378579706622,41.90374160820798
2023-03-06 22:00:00,46.0,16.58045297805549,25.49532883827029,23.27749393496335,8.796901451929589,0.8597138874292972,16.57205616354258
2023-03-06 23:00:00,56.0,31.282007812391193,76.084861373009,53.614700883117294,19.517935300981136,0.9341443428848959,57.37854509934065
2023-03-07 00:00:00,51.0,40.48044814277149,72.22573477948708,64.49239670851026,15.427378880976853,1.806316383726135,95.7916592505224
2023-03-07 01:00:00,54.0,24.60576580208796,79.23076215000519,45.34712232753791,14.525196521986985,0.8018188465130153,56.053847645914665
2023-03-07 02:00:00,64.0,47.09769545802644,79.2711795513857,34.49186712002796,11.703152265059241,1.204235327653628,96.01446511184827
2023-03-07 03:00:00,60.0,25.929146174546265,75.09974627006427,58.90349298513259,19.84948641579544,1.2276036764658125,51.870148081156216
2023-03-07 04:00:00,60.0,44.68499665968771,59.43212767125817,45.002378059583265,11.97556455780173,0.6809815959815408,69.1742983560581
2023-03-07 05:00:00,53.0,33.573232595077386,48.286854641133004,63.505879756266104,19.322269529888953,1.2231308599260178,94.80506815663085
2023-03-07 06:00:00,55.0,26.460987755555376,57.51181789278022,34.46564697539565,10.860514570202461,0.8708095569931107,64.04654810906165
2023-03-07 07:00:00,62.0,48.08325956028861,73.30333191389073,42.92585152140752,19.759542080525833,1.764830920296782,86.49931997190708
2023-03-07 08:00:00,65.0,28.90756035971345,71.47500525510662,55.29063679970892,13.6762667716786,1.4204684895694708,80.94001674470218
2023-03-07 09:00:00,61.0,25.298079155127766,54.71935017691863,66.68945876565158,12.873198604253648,1.5504346599027525,50.70140674969039
2023-03-07 10:00:00,50.0,7.369050152388618,34.18477670853787,18.736897581229307,7.031379733105261,0.1452263937856704,40.96009011172573
2023-03-07 11:00:00,48.0,19.267535513628125,25.938610181452905,6.212918797667739,4.362985171734163,0.773920983146933,44.649194424221946
2023-03-07 12:00:00,40.0,5.952840396208753,31.504995118081172,22.048058718005187,5.979069155520772,0.34945781808382853,36.0737002386479
2023-03-07 13:00:00,37.0,19.838111622408853,38.01028168963827,8.42906630073389,8.906081415948822,0.43357079450311176,35.50532148643285
2023-03-07 14:00:00,38.0,7.00252408987172,16.12270502951951,6.298579390555268,2.4141134317285013,0.7389500196144491,38.63544292741855
2023-03-07 15:00:00,46.0,11.97230244606504,10.86257596490153,6.17459586300018,5.90013755679177,0.419240003208576,29.55753512247124
2023-03-07 16:00:00,42.0,14.137474896087307,32.131675424209945,21.169782457273516,7.593496184287726,0.7962805236277145,39.535531730228286
2023-03-07 17:00:00,38.0,8.7027394365008,20.116381940605837,18.151566793647362,3.8640994322997315,0.6622417728933538,13.984827232208094
2023-03-07 18:00:00,38.0,11.496430230943272,22.014511537672888,13.231557806699188,8.263588926152913,0.6446266384575885,22.469764486520415
2023-03-07 19:00:00,39.0,9.907455177371453,33.0774925085284,18.09841365350544,4.525584899459499,0.3639171824933439,38.13448571230488
2023-03-07 20:00:00,46.0,5.171680180115251,29.03154887967929,7.819949218566609,7.1193373066433,0.3806915136529082,36.986829590232276
2023-03-07 21:00:00,43.0,19.123157720193902,28.372198566780863,13.008993996868446,4.536085505515071,0.9811511915846346,10.78775751781305
2023-03-07 22:00:00,45.0,17.33539204842605,16.450415886222224,19.97825599897063,4.3654318898294795,0.7934937658009106,21.325224995286646
2023-03-07 23:00:00,49.0,12.13890378251564,12.032302906687125,29.336920679169708,6.503452414595743,0.9977210823746888,41.861121288716205
2023-03-08 00:00:00,53.0,49.55389170556267,46.670127998623364,45.667054885900654,14.561712626676716,1.6266034138383996,70.84250243876667
2023-03-08 01:00:00,57.0,36.76489096207875,45.7094317322983,63.951899749985586,16.69828769150336,1.1464138405664037,78.52290310060276
2023-03-08 02:00:00,57.0,25.63651198338784,74.15332606078174,41.76785383559535,12.535924300826558,1.4792122648251755,90.79720868701145
2023-03-08 03:00:00,60.0,48.597622227227106,75.02488658837103,41.260846759293734,15.635888386437284,0.8501375901761765,73.1929280967115
2023-03-08 04:00:00,60.0,23.08112220950644,56.51124420945166,36.37980242877116,16.237324848730648,1.8008181144649775,72.68522287401674
2023-03-08 05:00:00,60.0,35.215273121024005,57.786400498287065,38.85003232125764,16.518823674030443,1.147620814581218,98.22512062882966
2023-03-08 06:00:00,59.0,48.844281977685895,78.37617680545743,65.82381136066078,15.187214924713402,1.724460619696809,51.331026455233086
2023-03-08 07:00:00,57.0,35.485818721517475,56.22056530485273,56.68942160485999,11.051283520954453,0.7156004617106018,73.55508573991722
2023-03-08 08:00:00,47.0,17.841292904251812,31.530403148313475,6.45131775701301,8.050183112678756,0.7059806964180884,42.68609553627175
2023-03-08 09:00:00,43.0,15.501197787302695,27.762283729682757,28.9863687139922,9.399116704794864,0.536353855134623,15.703182051997366
2023-03-08 10:00:00,44.0,9.339196901543518,18.756268586095864,15.866604326941648,9.8630960726111,0.35446853071464013,41.562788426274764
2023-03-08 11:00:00,47.0,6.02393207271235,10.35407761642696,22.664746457863583,9.546821256070672,0.39744698976055537,19.56036075756721
2023-03-08 12:00:00,40.0,10.606654163378174,21.52203249658784,27.67981409420091,9.02773519838691,0.9033627263810717,48.676361968550474
2023-03-08 13:00:00,37.0,15.052992338790224,10.531106994417557,11.031428690783176,6.81117939139962,0.468439872139519,48.854490877094825
2023-03-08 14:00:00,38.0,14.473279448134502,19.04983476071675,22.780886986383944,3.1493424131374548,0.1398366151842933,43.82074333391555
2023-03-08 15:00:00,37.0,19.304134836770004,15.330382855110738,25.325755090223694,5.940037535735542,0.8697809564762239,29.126306030375886
2023-03-08 16:00:00,37.0,17.473143682917755,34.276245239875706,21.849522775152426,8.221928684475955,0.4577055618257704,29.107584770415702
2023-03-08 17:00:00,42.0,14.443575495276601,28.407238487858987,27.51301201152744,9.376452069704067,0.3410088622028413,47.44788262193684
2023-03-08 18:00:00,42.0,12.901587456202616,35.68555808773452,20.120782581403144,3.9041587104184705,0.1979795079889507,26.404520650668452
2023-03-08 19:00:00,42.0,8.908240802438215,28.759311841917654,14.031618187041959,7.533908926083074,0.9802783460295718,35.54912930989933
2023-03-08 20:00:00,36.0,6.865997653279853,17.438439848373086,20.47759269211661,6.892255302355636,0.39720904993129025,17.03981791334349
2023-03-08 21:00:00,36.0,6.221529594002304,37.69056579027622,5.944847818287436,3.873403471998386,0.6237924651552702,21.147861012099717
2023-03-08 22:00:00,41.0,18.265171842417928,34.0783853494454,19.086878508651104,7.261761308590402,0.9713034510618855,20.391257125229313
2023-03-08 23:00:00,50.0,14.59211178748714,26.40050316969272,22.67459060012246,6.582838864066138,0.6479770587107939,11.951034660324936
2023-03-09 00:00:00,56.0,25.029217596242745,60.07323494210018,68.2433495803094,14.679709014184422,0.5536962506582577,65.671286063205
2023-03-09 01:00:00,59.0,46.7870825777801,75.59908249727192,40.03718429314448,12.963532664576519,1.2591506141276319,98.24241930333298
2023-03-09 02:00:00,55.0,38.655826142915274,54.652688683134514,42.67471487536007,14.766690348972475,1.7135048709286804,52.15910687312834
2023-03-09 03:00:00,52.0,24.725523543538735,66.47465853165824,58.041808334415855,19.61641106278855,0.5772975275412714,76.90439267396887
2023-03-09 04:00:00,53.0,28.872232686099277,41.127132102065524,61.5400757116782,18.08717232041701,1.0230840721252623,88.63948693864864
2023-03-09 05:00:00,50.0,9.706336330006058,25.852583318075492,19.386917389251025,8.081244831265852,0.3677427238602211,28.803778572798056
2023-03-09 06:00:00,49.0,11.48334557535329,19.13891212147918,24.82800248642045,4.0198654499447395,0.6148640512524077,20.88676405394406
2023-03-09 07:00:00,52.0,49.864672735929986,43.1779301156482,48.02129896019054,19.37565867193559,1.6042271352172266,72.68272023252078
2023-03-09 08:00:00,48.0,13.801768634159638,25.772012513482544,25.942456979236294,7.12911989315863,0.9827483498512237,19.283715751737557
2023-03-09 09:00:00,53.0,34.1349148769186,48.71085856939765,60.83792741151624,14.264636076086937,0.6044311064342393,57.91540290799737
2023-03-09 10:00:00,54.0,20.936322987188742,75.75722753536292,34.44977608481301,13.96531583026962,1.8066831030618578,75.75388917541801
2023-03-09 11:00:00,53.0,36.27104438138214,45.42029083044449,69.10949805090601,13.762935060784292,1.5351697605944974,96.5880163609067
2023-03-09 12:00:00,52.0,41.83716135974092,57.11011665447582,43.21076821041164,18.1379139947439,1.6221480534462522,57.138254205359814
2023-03-09 13:00:00,50.0,7.360125658697299,24.0036135911209,9.587440646202783,6.81123001482803,0.44624905727715125,49.69822281923668
2023-03-09 14:00:00,48.0,9.5758287858024,36.19476852872198,23.070103571521766,2.4808585046150755,0.4682397303031348,44.38620395723924
2023-03-09 15:00:00,51.0,49.7256735063835,42.050557088141396,69.16564956919851,12.214603579286338,1.6157458461205876,87.42392080348546
2023-03-09 16:00:00,51.0,31.736273816898542,75.73340555088951,66.96270955888775,18.176062361781817,1.304472880662797,69.89072760251594
2023-03-09 17:00:00,51.0,26.654508869026497,56.29111179500242,63.31772396251637,14.267471121106727,0.8928578963085743,67.30769136673018
2023-03-09 18:00:00,48.0,17.115829641122012,33.997057422233695,9.56606627808722,7.811471539044059,0.8207024391111106,47.10951361531413
